=== Image Save Worker started ===
[17:19:47] Step 1 OK: Logging works.
[17:19:47] Step 2: Importing requests...
[17:19:47] Step 2 OK: requests imported.
[17:19:47] Step 3: Importing glob...
[17:19:47] Step 3 OK: glob imported.
[17:19:47] Step 4: Checking paths...
[17:19:47]   STOP_FILE exists:      False
[17:19:47]   NEW_IMAGE_FLAG exists: False
[17:19:47]   IMAGES_FOLDER exists:  True
[17:19:47] Step 4 OK: Folders ready.
[17:24:05] Loop alive (iteration 3160). Flag exists: False
[17:24:05] Loop alive (iteration 2460). Flag exists: False
[17:24:06] Loop alive (iteration 2320). Flag exists: False
[17:24:06] Loop alive (iteration 2840). Flag exists: False
[17:24:07] Loop alive (iteration 3180). Flag exists: False
[17:24:07] Loop alive (iteration 2480). Flag exists: False
[17:24:08] Loop alive (iteration 2340). Flag exists: False
[17:24:09] Loop alive (iteration 2860). Flag exists: False
[17:24:09] Loop alive (iteration 3200). Flag exists: False
[17:24:09] Loop alive (iteration 2500). Flag exists: False
[17:24:10] Loop alive (iteration 2360). Flag exists: False
[17:24:11] Loop alive (iteration 2880). Flag exists: False
[17:24:11] Loop alive (iteration 3220). Flag exists: False
[17:24:12] Loop alive (iteration 2520). Flag exists: False
[17:24:12] Loop alive (iteration 2380). Flag exists: False
[17:24:13] Loop alive (iteration 2900). Flag exists: False
[17:24:13] Loop alive (iteration 3240). Flag exists: False
[17:24:14] Loop alive (iteration 2540). Flag exists: False
[17:24:15] Loop alive (iteration 2400). Flag exists: False
[17:24:15] Loop alive (iteration 2920). Flag exists: False
[17:24:16] Loop alive (iteration 3260). Flag exists: False
[17:24:16] Loop alive (iteration 2560). Flag exists: False
[17:24:17] Loop alive (iteration 2420). Flag exists: False
[17:24:17] Loop alive (iteration 2940). Flag exists: False
[17:24:18] Loop alive (iteration 3280). Flag exists: False
[17:24:18] Loop alive (iteration 2580). Flag exists: False
[17:24:19] Loop alive (iteration 2440). Flag exists: False
[17:24:20] Loop alive (iteration 2960). Flag exists: False
[17:24:20] Loop alive (iteration 3300). Flag exists: False
[17:24:20] Loop alive (iteration 2600). Flag exists: False
[17:24:21] Loop alive (iteration 2460). Flag exists: False
[17:24:22] Loop alive (iteration 2980). Flag exists: False
[17:24:22] Loop alive (iteration 3320). Flag exists: False
[17:24:23] Loop alive (iteration 2620). Flag exists: False
[17:24:23] Loop alive (iteration 2480). Flag exists: False
[17:24:24] Loop alive (iteration 3000). Flag exists: False
[17:24:25] Loop alive (iteration 3340). Flag exists: False
[17:24:25] Loop alive (iteration 2640). Flag exists: False
[17:24:26] Loop alive (iteration 2500). Flag exists: False
[17:24:26] Loop alive (iteration 3020). Flag exists: False
[17:24:27] Loop alive (iteration 3360). Flag exists: False
[17:24:27] Loop alive (iteration 2660). Flag exists: False
[17:24:28] Loop alive (iteration 2520). Flag exists: False
[17:24:29] Loop alive (iteration 3040). Flag exists: False
[17:24:29] Loop alive (iteration 3380). Flag exists: False
[17:24:29] Loop alive (iteration 2680). Flag exists: False
[17:24:30] Loop alive (iteration 2540). Flag exists: False
[17:24:31] Loop alive (iteration 3060). Flag exists: False
[17:24:31] Loop alive (iteration 3400). Flag exists: False
[17:24:32] Loop alive (iteration 2700). Flag exists: False
[17:24:32] Loop alive (iteration 2560). Flag exists: False
[17:24:33] Loop alive (iteration 3080). Flag exists: False
[17:24:34] Loop alive (iteration 3420). Flag exists: False
[17:24:34] Loop alive (iteration 2720). Flag exists: False
[17:24:35] Loop alive (iteration 2580). Flag exists: False
[17:24:35] Loop alive (iteration 3100). Flag exists: False
[17:24:36] Loop alive (iteration 3440). Flag exists: False
[17:24:36] Loop alive (iteration 2740). Flag exists: False
[17:24:37] Loop alive (iteration 2600). Flag exists: False
[17:24:37] Loop alive (iteration 3120). Flag exists: False
[17:24:38] Loop alive (iteration 3460). Flag exists: False
[17:24:38] Loop alive (iteration 2760). Flag exists: False
[17:24:39] Loop alive (iteration 2620). Flag exists: False
[17:24:40] Loop alive (iteration 3140). Flag exists: False
[17:24:40] Loop alive (iteration 3480). Flag exists: False
[17:24:41] Loop alive (iteration 2780). Flag exists: False
[17:24:41] Loop alive (iteration 2640). Flag exists: False
[17:24:42] Loop alive (iteration 3160). Flag exists: False
[17:24:42] Loop alive (iteration 3500). Flag exists: False
[17:24:43] Loop alive (iteration 2800). Flag exists: False
[17:24:44] Loop alive (iteration 2660). Flag exists: False
[17:24:44] Loop alive (iteration 3180). Flag exists: False
[17:24:45] Loop alive (iteration 3520). Flag exists: False
[17:24:45] Loop alive (iteration 2820). Flag exists: False
[17:24:46] Loop alive (iteration 2680). Flag exists: False
[17:24:46] Loop alive (iteration 3200). Flag exists: False
[17:24:47] Loop alive (iteration 3540). Flag exists: False
[17:24:47] Loop alive (iteration 2840). Flag exists: False
[17:24:48] Loop alive (iteration 2700). Flag exists: False
[17:24:49] Loop alive (iteration 3220). Flag exists: False
[17:24:49] Loop alive (iteration 3560). Flag exists: False
[17:24:49] Loop alive (iteration 2860). Flag exists: False
[17:24:50] Loop alive (iteration 2720). Flag exists: False
[17:24:51] Loop alive (iteration 3240). Flag exists: False
[17:24:51] Loop alive (iteration 3580). Flag exists: False
[17:24:52] Loop alive (iteration 2880). Flag exists: False
[17:24:52] Loop alive (iteration 2740). Flag exists: False
[17:24:53] Loop alive (iteration 3260). Flag exists: False
[17:24:54] Loop alive (iteration 3600). Flag exists: False
[17:24:54] Loop alive (iteration 2900). Flag exists: False
[17:24:55] Loop alive (iteration 2760). Flag exists: False
[17:24:55] Loop alive (iteration 3280). Flag exists: False
[17:24:56] Loop alive (iteration 3620). Flag exists: False
[17:24:56] Loop alive (iteration 2920). Flag exists: False
[17:24:57] Loop alive (iteration 2780). Flag exists: False
[17:24:58] Loop alive (iteration 3300). Flag exists: False
[17:24:58] Loop alive (iteration 3640). Flag exists: False
[17:24:58] Loop alive (iteration 2940). Flag exists: False
[17:24:59] Loop alive (iteration 2800). Flag exists: False
[17:25:00] Loop alive (iteration 3320). Flag exists: False
[17:25:00] Loop alive (iteration 3660). Flag exists: False
[17:25:01] Loop alive (iteration 2960). Flag exists: False
[17:25:01] Loop alive (iteration 2820). Flag exists: False
[17:25:02] Loop alive (iteration 3340). Flag exists: False
[17:25:03] Loop alive (iteration 3680). Flag exists: False
[17:25:03] Loop alive (iteration 2980). Flag exists: False
[17:25:04] Loop alive (iteration 2840). Flag exists: False
[17:25:04] Loop alive (iteration 3360). Flag exists: False
[17:25:05] Loop alive (iteration 3700). Flag exists: False
[17:25:05] Loop alive (iteration 3000). Flag exists: False
[17:25:06] Loop alive (iteration 2860). Flag exists: False
[17:25:07] Loop alive (iteration 3380). Flag exists: False
[17:25:07] Loop alive (iteration 3720). Flag exists: False
[17:25:07] Loop alive (iteration 3020). Flag exists: False
[17:25:08] Loop alive (iteration 2880). Flag exists: False
[17:25:09] Loop alive (iteration 3400). Flag exists: False
[17:25:09] Loop alive (iteration 3740). Flag exists: False
[17:25:10] Loop alive (iteration 3040). Flag exists: False
[17:25:10] Loop alive (iteration 2900). Flag exists: False
[17:25:11] Loop alive (iteration 3420). Flag exists: False
[17:25:11] Loop alive (iteration 3760). Flag exists: False
[17:25:12] Loop alive (iteration 3060). Flag exists: False
[17:25:13] Loop alive (iteration 2920). Flag exists: False
[17:25:13] Loop alive (iteration 3440). Flag exists: False
[17:25:14] Loop alive (iteration 3780). Flag exists: False
[17:25:14] Loop alive (iteration 3080). Flag exists: False
[17:25:15] Loop alive (iteration 2940). Flag exists: False
[17:25:15] Loop alive (iteration 3460). Flag exists: False
[17:25:16] Loop alive (iteration 3800). Flag exists: False
[17:25:16] Loop alive (iteration 3100). Flag exists: False
[17:25:17] Loop alive (iteration 2960). Flag exists: False
[17:25:18] Loop alive (iteration 3480). Flag exists: False
[17:25:18] Loop alive (iteration 3820). Flag exists: False
[17:25:18] Loop alive (iteration 3120). Flag exists: False
[17:25:19] Loop alive (iteration 2980). Flag exists: False
[17:25:20] Loop alive (iteration 3500). Flag exists: False
[17:25:20] Loop alive (iteration 3840). Flag exists: False
[17:25:21] Loop alive (iteration 3140). Flag exists: False
[17:25:22] Loop alive (iteration 3000). Flag exists: False
[17:25:22] Loop alive (iteration 3520). Flag exists: False
[17:25:23] Loop alive (iteration 3860). Flag exists: False
[17:25:23] Loop alive (iteration 3160). Flag exists: False
[17:25:24] Loop alive (iteration 3020). Flag exists: False
[17:25:24] Loop alive (iteration 3540). Flag exists: False
[17:25:25] Loop alive (iteration 3880). Flag exists: False
[17:25:25] Loop alive (iteration 3180). Flag exists: False
[17:25:26] Loop alive (iteration 3040). Flag exists: False
[17:25:27] Loop alive (iteration 3560). Flag exists: False
[17:25:27] Loop alive (iteration 3900). Flag exists: False
[17:25:27] Loop alive (iteration 3200). Flag exists: False
[17:25:28] Loop alive (iteration 3060). Flag exists: False
[17:25:29] Loop alive (iteration 3580). Flag exists: False
[17:25:29] Loop alive (iteration 3920). Flag exists: False
[17:25:30] Loop alive (iteration 3220). Flag exists: False
[17:25:30] Loop alive (iteration 3080). Flag exists: False
[17:25:31] Loop alive (iteration 3600). Flag exists: False
[17:25:32] Loop alive (iteration 3940). Flag exists: False
[17:25:32] Loop alive (iteration 3240). Flag exists: False
[17:25:33] Loop alive (iteration 3100). Flag exists: False
[17:25:33] Loop alive (iteration 3620). Flag exists: False
[17:25:34] Loop alive (iteration 3960). Flag exists: False
[17:25:34] Loop alive (iteration 3260). Flag exists: False
[17:25:35] Loop alive (iteration 3120). Flag exists: False
[17:25:36] Loop alive (iteration 3640). Flag exists: False
[17:25:36] Loop alive (iteration 3980). Flag exists: False
[17:25:36] Loop alive (iteration 3280). Flag exists: False
[17:25:37] Loop alive (iteration 3140). Flag exists: False
